reading_id,device_id,timestamp,energy_kwh,region,customer_segment,cost_in_inr
R04768,D018,2025-07-18 15:00:00,4.79,North,Commercial,38.32
R04769,D039,2025-07-18 16:00:00,3.03,East,Residential,24.24
R04770,D028,2025-07-18 17:00:00,0.31,East,Residential,2.48
R04771,D023,2025-07-18 18:00:00,3.43,East,Residential,27.44
R04772,D001,2025-07-18 19:00:00,1.51,North,Commercial,12.08
R04773,D004,2025-07-18 20:00:00,1.74,North,Residential,13.92
R04774,D045,2025-07-18 21:00:00,3.22,North,Residential,25.76
R04775,D044,2025-07-18 22:00:00,1.42,South,Residential,11.36
R04776,D025,2025-07-18 23:00:00,4.41,East,Commercial,35.28
R04777,D014,2025-07-19 00:00:00,3.71,East,Residential,29.68
R04778,D038,2025-07-19 01:00:00,3.19,West,Commercial,25.52
R04779,D024,2025-07-19 02:00:00,0.49,South,Commercial,3.92
R04780,D030,2025-07-19 03:00:00,1.13,South,Commercial,9.04
R04781,D022,2025-07-19 04:00:00,3.01,North,Residential,24.08
R04782,D008,2025-07-19 05:00:00,3.55,West,Residential,28.4
R04783,D011,2025-07-19 06:00:00,1.42,West,Residential,11.36
R04784,D016,2025-07-19 07:00:00,1.88,South,Commercial,15.04
R04785,D044,2025-07-19 08:00:00,4.74,East,Residential,37.92
R04786,D004,2025-07-19 09:00:00,1.48,West,Residential,11.84
R04787,D033,2025-07-19 10:00:00,0.2,West,Commercial,1.6
R04788,D001,2025-07-19 11:00:00,0.59,South,Residential,4.72
R04789,D018,2025-07-19 12:00:00,3.38,North,Residential,27.04
R04790,D012,2025-07-19 13:00:00,2.41,East,Commercial,19.28
R04791,D021,2025-07-19 14:00:00,2.49,West,Residential,19.92
R04792,D017,2025-07-19 15:00:00,1.18,West,Residential,9.44
R04793,D015,2025-07-19 16:00:00,1.84,South,Commercial,14.72
R04794,D049,2025-07-19 17:00:00,1.45,West,Residential,11.6
R04795,D008,2025-07-19 18:00:00,3.4,West,Commercial,27.2
R04796,D024,2025-07-19 19:00:00,1.88,East,Residential,15.04
R04797,D024,2025-07-19 20:00:00,4.7,South,Residential,37.6
R04798,D041,2025-07-19 21:00:00,4.39,East,Residential,35.12
R04799,D045,2025-07-19 22:00:00,3.85,South,Commercial,30.8
R04800,D037,2025-07-19 23:00:00,3.64,North,Commercial,29.12
R04801,D041,2025-07-20 00:00:00,4.93,West,Commercial,39.44
R04802,D014,2025-07-20 01:00:00,1.91,West,Residential,15.28
R04803,D040,2025-07-20 02:00:00,1.18,South,Residential,9.44
R04804,D003,2025-07-20 03:00:00,3.15,North,Residential,25.2
R04805,D017,2025-07-20 04:00:00,2.83,South,Residential,22.64
R04806,D047,2025-07-20 05:00:00,0.26,West,Residential,2.08
R04807,D015,2025-07-20 06:00:00,4.67,East,Residential,37.36
R04808,D005,2025-07-20 07:00:00,1.74,West,Residential,13.92
R04809,D033,2025-07-20 08:00:00,3.18,South,Commercial,25.44
R04810,D048,2025-07-20 09:00:00,4.45,South,Residential,35.6
R04811,D023,2025-07-20 10:00:00,1.87,North,Commercial,14.96
R04812,D022,2025-07-20 11:00:00,3.21,East,Residential,25.68
R04813,D022,2025-07-20 12:00:00,2.63,East,Commercial,21.04
R04814,D041,2025-07-20 13:00:00,4.22,North,Commercial,33.76
R04815,D004,2025-07-20 14:00:00,2.7,South,Residential,21.6
R04816,D039,2025-07-20 15:00:00,3.66,North,Residential,29.28
R04817,D021,2025-07-20 16:00:00,3.61,South,Residential,28.88
R04818,D004,2025-07-20 17:00:00,2.19,East,Residential,17.52
R04819,D015,2025-07-20 18:00:00,0.62,South,Residential,4.96
R04820,D047,2025-07-20 19:00:00,3.86,West,Commercial,30.88
R04821,D005,2025-07-20 20:00:00,3.59,South,Residential,28.72
R04822,D014,2025-07-20 21:00:00,3.79,South,Commercial,30.32
R04823,D008,2025-07-20 22:00:00,1.17,West,Commercial,9.36
R04824,D044,2025-07-20 23:00:00,0.64,West,Commercial,5.12
R04825,D041,2025-07-21 00:00:00,4.73,West,Commercial,37.84
R04826,D011,2025-07-21 01:00:00,4.43,North,Commercial,35.44
R04827,D043,2025-07-21 02:00:00,1.0,West,Residential,8.0
R04828,D027,2025-07-21 03:00:00,4.5,East,Commercial,36.0
R04829,D020,2025-07-21 04:00:00,0.15,South,Residential,1.2
R04830,D046,2025-07-21 05:00:00,0.81,North,Residential,6.48
R04831,D015,2025-07-21 06:00:00,2.62,East,Residential,20.96
R04832,D016,2025-07-21 07:00:00,2.7,South,Residential,21.6
R04833,D037,2025-07-21 08:00:00,1.4,West,Residential,11.2
R04834,D010,2025-07-21 09:00:00,4.6,East,Commercial,36.8
R04835,D018,2025-07-21 10:00:00,0.3,West,Residential,2.4
R04836,D008,2025-07-21 11:00:00,4.48,East,Residential,35.84
R04837,D021,2025-07-21 12:00:00,1.88,East,Commercial,15.04
R04838,D016,2025-07-21 13:00:00,0.97,West,Residential,7.76
R04839,D019,2025-07-21 14:00:00,3.11,North,Residential,24.88
R04840,D009,2025-07-21 15:00:00,1.48,South,Commercial,11.84
R04841,D008,2025-07-21 16:00:00,3.87,West,Commercial,30.96
R04842,D025,2025-07-21 17:00:00,4.2,North,Residential,33.6
R04843,D014,2025-07-21 18:00:00,2.57,East,Commercial,20.56
R04844,D029,2025-07-21 19:00:00,4.21,North,Residential,33.68
R04845,D025,2025-07-21 20:00:00,1.38,North,Residential,11.04
R04846,D050,2025-07-21 21:00:00,4.45,West,Residential,35.6
R04847,D003,2025-07-21 22:00:00,4.97,North,Residential,39.76
R04848,D023,2025-07-21 23:00:00,3.34,South,Residential,26.72
R04849,D041,2025-07-22 00:00:00,0.36,South,Commercial,2.88
R04850,D021,2025-07-22 01:00:00,2.16,East,Commercial,17.28
R04851,D025,2025-07-22 02:00:00,2.12,North,Residential,16.96
R04852,D025,2025-07-22 03:00:00,1.4,South,Commercial,11.2
R04853,D030,2025-07-22 04:00:00,3.72,North,Residential,29.76
R04854,D012,2025-07-22 05:00:00,1.82,East,Commercial,14.56
R04855,D026,2025-07-22 06:00:00,1.68,East,Residential,13.44
R04856,D049,2025-07-22 07:00:00,4.74,West,Residential,37.92
R04857,D006,2025-07-22 08:00:00,4.02,North,Residential,32.16
R04858,D013,2025-07-22 09:00:00,0.6,North,Commercial,4.8
R04859,D001,2025-07-22 10:00:00,4.17,South,Commercial,33.36
R04860,D027,2025-07-22 11:00:00,3.94,South,Commercial,31.52
R04861,D030,2025-07-22 12:00:00,2.36,North,Commercial,18.88
R04862,D039,2025-07-22 13:00:00,2.03,East,Residential,16.24
R04863,D014,2025-07-22 14:00:00,4.6,South,Residential,36.8
R04864,D004,2025-07-22 15:00:00,3.1,West,Residential,24.8
R04865,D034,2025-07-22 16:00:00,0.75,North,Residential,6.0
R04866,D028,2025-07-22 17:00:00,2.13,East,Commercial,17.04
R04867,D023,2025-07-22 18:00:00,1.63,East,Commercial,13.04
R04868,D027,2025-07-22 19:00:00,4.2,East,Commercial,33.6
R04869,D038,2025-07-22 20:00:00,3.52,West,Commercial,28.16
R04870,D015,2025-07-22 21:00:00,3.42,North,Commercial,27.36
R04871,D011,2025-07-22 22:00:00,0.47,West,Residential,3.76
R04872,D046,2025-07-22 23:00:00,2.28,South,Commercial,18.24
R04873,D008,2025-07-23 00:00:00,0.88,South,Residential,7.04
R04874,D015,2025-07-23 01:00:00,3.75,South,Residential,30.0
R04875,D011,2025-07-23 02:00:00,3.11,East,Commercial,24.88
R04876,D002,2025-07-23 03:00:00,3.56,West,Residential,28.48
R04877,D030,2025-07-23 04:00:00,2.2,North,Commercial,17.6
R04878,D037,2025-07-23 05:00:00,1.52,West,Commercial,12.16
R04879,D040,2025-07-23 06:00:00,3.62,West,Residential,28.96
R04880,D023,2025-07-23 07:00:00,4.08,West,Commercial,32.64
R04881,D045,2025-07-23 08:00:00,0.83,West,Commercial,6.64
R04882,D004,2025-07-23 09:00:00,0.26,West,Residential,2.08
R04883,D017,2025-07-23 10:00:00,1.99,East,Commercial,15.92
R04884,D017,2025-07-23 11:00:00,3.68,South,Residential,29.44
R04885,D044,2025-07-23 12:00:00,3.03,North,Residential,24.24
R04886,D039,2025-07-23 13:00:00,2.64,East,Commercial,21.12
R04887,D036,2025-07-23 14:00:00,1.3,South,Commercial,10.4
R04888,D003,2025-07-23 15:00:00,1.0,West,Commercial,8.0
R04889,D014,2025-07-23 16:00:00,0.48,South,Commercial,3.84
R04890,D043,2025-07-23 17:00:00,2.25,South,Commercial,18.0
R04891,D036,2025-07-23 18:00:00,3.32,North,Residential,26.56
R04892,D024,2025-07-23 19:00:00,2.53,North,Commercial,20.24
R04893,D004,2025-07-23 20:00:00,1.13,East,Commercial,9.04
R04894,D039,2025-07-23 21:00:00,3.81,West,Residential,30.48
R04895,D046,2025-07-23 22:00:00,4.25,North,Residential,34.0
R04896,D012,2025-07-23 23:00:00,0.32,North,Residential,2.56
R04897,D026,2025-07-24 00:00:00,0.81,West,Commercial,6.48
R04898,D011,2025-07-24 01:00:00,2.77,South,Residential,22.16
R04899,D030,2025-07-24 02:00:00,2.92,South,Residential,23.36
R04900,D045,2025-07-24 03:00:00,2.91,West,Commercial,23.28
R04901,D044,2025-07-24 04:00:00,2.6,North,Residential,20.8
R04902,D048,2025-07-24 05:00:00,4.02,West,Commercial,32.16
R04903,D004,2025-07-24 06:00:00,4.28,North,Residential,34.24
R04904,D015,2025-07-24 07:00:00,1.45,West,Commercial,11.6
R04905,D024,2025-07-24 08:00:00,4.06,South,Commercial,32.48
R04906,D020,2025-07-24 09:00:00,4.07,South,Commercial,32.56
R04907,D019,2025-07-24 10:00:00,0.88,East,Residential,7.04
R04908,D027,2025-07-24 11:00:00,4.01,South,Residential,32.08
R04909,D012,2025-07-24 12:00:00,2.48,South,Commercial,19.84
R04910,D034,2025-07-24 13:00:00,2.92,West,Commercial,23.36
R04911,D010,2025-07-24 14:00:00,0.91,South,Residential,7.28
R04912,D005,2025-07-24 15:00:00,0.76,South,Residential,6.08
R04913,D030,2025-07-24 16:00:00,4.82,West,Commercial,38.56
R04914,D050,2025-07-24 17:00:00,0.28,East,Residential,2.24
R04915,D031,2025-07-24 18:00:00,4.45,North,Residential,35.6
R04916,D010,2025-07-24 19:00:00,1.04,West,Residential,8.32
R04917,D046,2025-07-24 20:00:00,3.71,East,Residential,29.68
R04918,D048,2025-07-24 21:00:00,1.65,West,Commercial,13.2
R04919,D042,2025-07-24 22:00:00,2.68,East,Residential,21.44
R04920,D002,2025-07-24 23:00:00,2.51,East,Residential,20.08
R04921,D037,2025-07-25 00:00:00,0.28,North,Residential,2.24
R04922,D042,2025-07-25 01:00:00,1.84,North,Commercial,14.72
R04923,D039,2025-07-25 02:00:00,3.89,East,Commercial,31.12
R04924,D020,2025-07-25 03:00:00,2.12,South,Commercial,16.96
R04925,D044,2025-07-25 04:00:00,0.86,South,Commercial,6.88
R04926,D031,2025-07-25 05:00:00,4.75,South,Commercial,38.0
R04927,D005,2025-07-25 06:00:00,1.84,West,Commercial,14.72
R04928,D033,2025-07-25 07:00:00,1.16,North,Commercial,9.28
R04929,D032,2025-07-25 08:00:00,3.05,North,Residential,24.4
R04930,D048,2025-07-25 09:00:00,3.89,East,Residential,31.12
R04931,D033,2025-07-25 10:00:00,3.05,East,Commercial,24.4
R04932,D010,2025-07-25 11:00:00,4.22,East,Commercial,33.76
R04933,D015,2025-07-25 12:00:00,1.16,West,Residential,9.28
R04934,D022,2025-07-25 13:00:00,0.9,East,Residential,7.2
R04935,D024,2025-07-25 14:00:00,2.04,West,Residential,16.32
R04936,D048,2025-07-25 15:00:00,1.37,East,Residential,10.96
R04937,D019,2025-07-25 16:00:00,3.28,East,Residential,26.24
R04938,D005,2025-07-25 17:00:00,0.58,East,Residential,4.64
R04939,D002,2025-07-25 18:00:00,1.29,West,Commercial,10.32
R04940,D017,2025-07-25 19:00:00,1.89,North,Commercial,15.12
R04941,D016,2025-07-25 20:00:00,1.99,West,Commercial,15.92
R04942,D042,2025-07-25 21:00:00,2.8,South,Residential,22.4
R04943,D016,2025-07-25 22:00:00,2.3,South,Commercial,18.4
R04944,D037,2025-07-25 23:00:00,2.34,East,Commercial,18.72
R04945,D002,2025-07-26 00:00:00,0.95,North,Residential,7.6
R04946,D009,2025-07-26 01:00:00,0.19,East,Residential,1.52
R04947,D029,2025-07-26 02:00:00,3.5,West,Commercial,28.0
R04948,D029,2025-07-26 03:00:00,0.95,South,Commercial,7.6
R04949,D038,2025-07-26 04:00:00,2.15,South,Commercial,17.2
R04950,D042,2025-07-26 05:00:00,1.1,South,Residential,8.8
R04951,D005,2025-07-26 06:00:00,1.71,South,Residential,13.68
R04952,D017,2025-07-26 07:00:00,4.21,East,Commercial,33.68
R04953,D025,2025-07-26 08:00:00,1.2,West,Commercial,9.6
R04954,D016,2025-07-26 09:00:00,1.31,West,Residential,10.48
R04955,D006,2025-07-26 10:00:00,3.16,North,Residential,25.28
R04956,D003,2025-07-26 11:00:00,3.57,North,Residential,28.56
R04957,D045,2025-07-26 12:00:00,3.16,South,Commercial,25.28
R04958,D030,2025-07-26 13:00:00,0.87,East,Commercial,6.96
R04959,D032,2025-07-26 14:00:00,1.17,West,Commercial,9.36
R04960,D019,2025-07-26 15:00:00,1.62,East,Commercial,12.96
R04961,D010,2025-07-26 16:00:00,4.23,West,Commercial,33.84
R04962,D030,2025-07-26 17:00:00,4.88,West,Residential,39.04
R04963,D006,2025-07-26 18:00:00,2.74,South,Commercial,21.92
R04964,D018,2025-07-26 19:00:00,0.1,West,Commercial,0.8
R04965,D024,2025-07-26 20:00:00,1.4,West,Residential,11.2
R04966,D012,2025-07-26 21:00:00,2.95,South,Commercial,23.6
R04967,D019,2025-07-26 22:00:00,0.41,West,Commercial,3.28
R04968,D021,2025-07-26 23:00:00,1.34,West,Commercial,10.72
R04969,D009,2025-07-27 00:00:00,1.72,West,Commercial,13.76
R04970,D015,2025-07-27 01:00:00,3.92,South,Commercial,31.36
R04971,D050,2025-07-27 02:00:00,2.43,South,Commercial,19.44
R04972,D017,2025-07-27 03:00:00,0.75,South,Commercial,6.0
R04973,D024,2025-07-27 04:00:00,4.17,West,Commercial,33.36
R04974,D028,2025-07-27 05:00:00,0.72,East,Residential,5.76
R04975,D010,2025-07-27 06:00:00,4.28,East,Commercial,34.24
R04976,D045,2025-07-27 07:00:00,3.83,North,Residential,30.64
R04977,D034,2025-07-27 08:00:00,0.71,West,Residential,5.68
R04978,D032,2025-07-27 09:00:00,3.08,South,Commercial,24.64
R04979,D016,2025-07-27 10:00:00,0.64,North,Residential,5.12
R04980,D046,2025-07-27 11:00:00,2.71,North,Commercial,21.68
R04981,D024,2025-07-27 12:00:00,0.18,North,Residential,1.44
R04982,D042,2025-07-27 13:00:00,0.49,East,Commercial,3.92
R04983,D022,2025-07-27 14:00:00,4.71,North,Commercial,37.68
R04984,D033,2025-07-27 15:00:00,0.62,East,Residential,4.96
R04985,D050,2025-07-27 16:00:00,0.41,West,Residential,3.28
R04986,D011,2025-07-27 17:00:00,4.14,North,Residential,33.12
R04987,D014,2025-07-27 18:00:00,2.21,South,Residential,17.68
R04988,D048,2025-07-27 19:00:00,2.49,East,Commercial,19.92
R04989,D002,2025-07-27 20:00:00,2.57,East,Residential,20.56
R04990,D032,2025-07-27 21:00:00,1.97,North,Residential,15.76
R04991,D007,2025-07-27 22:00:00,1.64,North,Commercial,13.12
R04992,D002,2025-07-27 23:00:00,3.48,South,Commercial,27.84
R04993,D001,2025-07-28 00:00:00,4.1,South,Commercial,32.8
R04994,D007,2025-07-28 01:00:00,4.23,South,Commercial,33.84
R04995,D016,2025-07-28 02:00:00,0.92,East,Commercial,7.36
R04996,D003,2025-07-28 03:00:00,3.86,East,Commercial,30.88
R04997,D034,2025-07-28 04:00:00,1.68,East,Commercial,13.44
R04998,D042,2025-07-28 05:00:00,0.48,North,Commercial,3.84
R04999,D010,2025-07-28 06:00:00,3.63,East,Commercial,29.04
R05000,D047,2025-07-28 07:00:00,3.97,North,Commercial,31.76
R05001,D022,2025-07-28 08:00:00,0.8,South,Commercial,6.4
R05002,D032,2025-07-28 09:00:00,4.27,South,Commercial,34.16
R05003,D003,2025-07-28 10:00:00,4.71,West,Residential,37.68
R05004,D041,2025-07-28 11:00:00,2.92,North,Residential,23.36
R05005,D004,2025-07-28 12:00:00,1.72,East,Commercial,13.76
R05006,D018,2025-07-28 13:00:00,0.18,East,Residential,1.44
R05007,D008,2025-07-28 14:00:00,3.22,South,Commercial,25.76
R05008,D037,2025-07-28 15:00:00,4.73,East,Residential,37.84
R05009,D032,2025-07-28 16:00:00,1.12,West,Commercial,8.96
R05010,D020,2025-07-28 17:00:00,4.05,North,Commercial,32.4
R05011,D016,2025-07-28 18:00:00,3.13,West,Residential,25.04
R05012,D042,2025-07-28 19:00:00,4.46,West,Residential,35.68
R05013,D034,2025-07-28 20:00:00,4.23,North,Residential,33.84
R05014,D032,2025-07-28 21:00:00,4.92,West,Residential,39.36
R05015,D007,2025-07-28 22:00:00,3.64,North,Residential,29.12
R05016,D045,2025-07-28 23:00:00,1.55,West,Commercial,12.4
R05017,D013,2025-07-29 00:00:00,0.66,East,Residential,5.28
R05018,D047,2025-07-29 01:00:00,4.74,East,Residential,37.92
R05019,D031,2025-07-29 02:00:00,2.62,West,Commercial,20.96
R05020,D050,2025-07-29 03:00:00,1.11,East,Residential,8.88
R05021,D036,2025-07-29 04:00:00,1.75,West,Residential,14.0
R05022,D038,2025-07-29 05:00:00,2.27,North,Residential,18.16
R05023,D048,2025-07-29 06:00:00,1.77,East,Commercial,14.16
R05024,D004,2025-07-29 07:00:00,1.75,South,Residential,14.0
R05025,D050,2025-07-29 08:00:00,4.59,North,Commercial,36.72
R05026,D005,2025-07-29 09:00:00,3.54,South,Residential,28.32
R05027,D036,2025-07-29 10:00:00,2.81,East,Residential,22.48
R05028,D011,2025-07-29 11:00:00,2.92,North,Residential,23.36
R05029,D019,2025-07-29 12:00:00,4.9,East,Residential,39.2
R05030,D048,2025-07-29 13:00:00,3.84,North,Residential,30.72
R05031,D012,2025-07-29 14:00:00,0.35,East,Commercial,2.8
R05032,D022,2025-07-29 15:00:00,4.35,South,Residential,34.8
R05033,D015,2025-07-29 16:00:00,2.0,North,Residential,16.0
R05034,D030,2025-07-29 17:00:00,4.16,South,Residential,33.28
R05035,D047,2025-07-29 18:00:00,0.89,West,Residential,7.12
R05036,D015,2025-07-29 19:00:00,2.15,East,Commercial,17.2
R05037,D036,2025-07-29 20:00:00,2.55,North,Residential,20.4
R05038,D002,2025-07-29 21:00:00,4.76,West,Residential,38.08
R05039,D032,2025-07-29 22:00:00,0.98,East,Residential,7.84
R05040,D033,2025-07-29 23:00:00,3.06,West,Residential,24.48
R05041,D015,2025-07-30 00:00:00,2.58,West,Residential,20.64
R05042,D025,2025-07-30 01:00:00,3.89,North,Commercial,31.12
R05043,D012,2025-07-30 02:00:00,3.59,East,Residential,28.72
R05044,D017,2025-07-30 03:00:00,0.36,West,Commercial,2.88
R05045,D034,2025-07-30 04:00:00,3.97,West,Residential,31.76
R05046,D009,2025-07-30 05:00:00,3.47,North,Residential,27.76
R05047,D010,2025-07-30 06:00:00,2.66,South,Residential,21.28
R05048,D013,2025-07-30 07:00:00,2.24,East,Commercial,17.92
R05049,D004,2025-07-30 08:00:00,2.76,West,Commercial,22.08
R05050,D013,2025-07-30 09:00:00,3.24,North,Commercial,25.92
R05051,D019,2025-07-30 10:00:00,2.45,East,Commercial,19.6
R05052,D008,2025-07-30 11:00:00,4.5,North,Commercial,36.0
R05053,D043,2025-07-30 12:00:00,2.62,West,Commercial,20.96
R05054,D009,2025-07-30 13:00:00,4.11,West,Residential,32.88
R05055,D034,2025-07-30 14:00:00,1.34,South,Residential,10.72
R05056,D041,2025-07-30 15:00:00,3.73,East,Residential,29.84
R05057,D038,2025-07-30 16:00:00,1.27,East,Residential,10.16
R05058,D010,2025-07-30 17:00:00,2.92,South,Residential,23.36
R05059,D038,2025-07-30 18:00:00,2.84,East,Residential,22.72
R05060,D032,2025-07-30 19:00:00,1.69,North,Residential,13.52
R05061,D029,2025-07-30 20:00:00,3.32,North,Residential,26.56
R05062,D014,2025-07-30 21:00:00,1.94,East,Commercial,15.52
R05063,D001,2025-07-30 22:00:00,1.68,East,Commercial,13.44
R05064,D035,2025-07-30 23:00:00,4.28,West,Residential,34.24
R05065,D032,2025-07-31 00:00:00,2.07,North,Commercial,16.56
R05066,D046,2025-07-31 01:00:00,2.05,North,Residential,16.4
R05067,D027,2025-07-31 02:00:00,3.0,East,Commercial,24.0
R05068,D036,2025-07-31 03:00:00,2.72,East,Residential,21.76
R05069,D036,2025-07-31 04:00:00,2.34,South,Residential,18.72
R05070,D012,2025-07-31 05:00:00,2.15,North,Commercial,17.2
R05071,D036,2025-07-31 06:00:00,3.23,West,Residential,25.84
R05072,D027,2025-07-31 07:00:00,1.89,North,Commercial,15.12
R05073,D035,2025-07-31 08:00:00,1.45,South,Residential,11.6
R05074,D002,2025-07-31 09:00:00,1.41,South,Residential,11.28
R05075,D001,2025-07-31 10:00:00,4.5,North,Residential,36.0
R05076,D026,2025-07-31 11:00:00,4.58,East,Residential,36.64
R05077,D046,2025-07-31 12:00:00,1.0,West,Commercial,8.0
R05078,D049,2025-07-31 13:00:00,4.37,North,Commercial,34.96
R05079,D008,2025-07-31 14:00:00,0.71,East,Residential,5.68
R05080,D037,2025-07-31 15:00:00,4.27,South,Residential,34.16
R05081,D018,2025-07-31 16:00:00,3.36,West,Commercial,26.88
R05082,D008,2025-07-31 17:00:00,1.95,West,Residential,15.6
R05083,D017,2025-07-31 18:00:00,2.86,South,Commercial,22.88
R05084,D018,2025-07-31 19:00:00,4.0,South,Commercial,32.0
R05085,D049,2025-07-31 20:00:00,3.43,North,Residential,27.44
R05086,D048,2025-07-31 21:00:00,4.1,South,Commercial,32.8
R05087,D018,2025-07-31 22:00:00,0.41,North,Commercial,3.28
R05088,D011,2025-07-31 23:00:00,4.31,South,Residential,34.48
R05089,D030,2025-08-01 00:00:00,1.41,South,Commercial,11.28
R05090,D005,2025-08-01 01:00:00,4.89,North,Commercial,39.12
R05091,D025,2025-08-01 02:00:00,3.46,North,Commercial,27.68
R05092,D023,2025-08-01 03:00:00,2.04,North,Residential,16.32
R05093,D042,2025-08-01 04:00:00,2.36,North,Residential,18.88
R05094,D023,2025-08-01 05:00:00,0.13,North,Commercial,1.04
R05095,D045,2025-08-01 06:00:00,4.05,North,Residential,32.4
R05096,D004,2025-08-01 07:00:00,2.61,South,Commercial,20.88
R05097,D035,2025-08-01 08:00:00,2.21,South,Commercial,17.68
R05098,D038,2025-08-01 09:00:00,3.15,East,Commercial,25.2
R05099,D043,2025-08-01 10:00:00,4.88,North,Residential,39.04
R05100,D007,2025-08-01 11:00:00,2.62,North,Commercial,20.96
R05101,D014,2025-08-01 12:00:00,2.76,East,Commercial,22.08
R05102,D033,2025-08-01 13:00:00,4.64,North,Residential,37.12
R05103,D047,2025-08-01 14:00:00,0.17,South,Commercial,1.36
R05104,D008,2025-08-01 15:00:00,0.17,South,Commercial,1.36
R05105,D016,2025-08-01 16:00:00,3.8,West,Residential,30.4
R05106,D037,2025-08-01 17:00:00,2.68,West,Commercial,21.44
R05107,D002,2025-08-01 18:00:00,1.52,South,Commercial,12.16
R05108,D013,2025-08-01 19:00:00,1.77,East,Residential,14.16
R05109,D022,2025-08-01 20:00:00,0.45,West,Commercial,3.6
R05110,D044,2025-08-01 21:00:00,2.57,North,Commercial,20.56
R05111,D017,2025-08-01 22:00:00,2.23,East,Residential,17.84
R05112,D042,2025-08-01 23:00:00,2.44,West,Residential,19.52
R05113,D024,2025-08-02 00:00:00,4.14,South,Residential,33.12
R05114,D007,2025-08-02 01:00:00,1.45,North,Commercial,11.6
R05115,D012,2025-08-02 02:00:00,3.95,West,Residential,31.6
R05116,D021,2025-08-02 03:00:00,3.52,South,Commercial,28.16
R05117,D050,2025-08-02 04:00:00,4.23,South,Residential,33.84
R05118,D045,2025-08-02 05:00:00,2.72,North,Residential,21.76
R05119,D032,2025-08-02 06:00:00,1.88,East,Residential,15.04
R05120,D048,2025-08-02 07:00:00,2.68,West,Commercial,21.44
